Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role
3f9d20285e44c5c542d710328b92900e,2019-07-06 21:49:43 +0000, Delegate Sales Executive, Not Disclosed by Recruiter ,0 - 2 yrs, Analytical| Focus| Sales Executive| Business Executive,Corporate Sales,Mumbai,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
02bab35fe23b810cc9bedb64edbd719a,2019-08-04 13:42:00 +0000, Delivery Module Lead, Not Disclosed by Recruiter ,5 - 8 yrs, Basic| Business objects| GIT| Data modeling| Agile| Test cases| Analytics| Financial services| SQL,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
5001b770289129b0d44cffbfeb44acf4,2019-08-04 02:01:45 +0000, Delv Senior Software Eng, Not Disclosed by Recruiter ,4 - 6 yrs, Automation| Web services| devops| AWS| Python,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
b14b979d0c6afaf1356ed5ac69f4f0c1,2019-07-07 00:06:04 +0000, Delv Software Engineer, Not Disclosed by Recruiter ,2 - 4 yrs, Analytical skills| Training| VSAM| JCL| Db2| Cobol| Mentor| Management,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
7686cc43c0380c3d4adeacbc946c8640,2019-08-05 17:30:34 +0000, Deputy Manager, Not Disclosed by Recruiter ,3 - 7 yrs, Automation| Drupal| MS SQL| Enterprise applications| Wordpress| Debugging| Back office| PHP| Zend| Joomla,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","Telcom, ISP",Software Developer
6ad4efb774d7a3b5b1d783ab380e1c1c,2019-08-04 21:52:13 +0000, Deputy Manager Accounts," 3,00,000 - 4,50,000 PA. ",5 - 10 yrs, Accounting| Account Management,Accounts,Noida,"Accounts , Finance , Tax , Company Secretary , Audit",Iron and Steel,Accounts Manager
2be3606bae2a5bd281b1fd3f489f5a3e,2019-08-04 02:30:11 +0000, Design Engineer," 2,00,000 - 3,00,000 PA. ",2 - 4 yrs, AutoCAD| E| Design Engineering| Eplan,Engineering Design,Delhi NCR,"Engineering Design , R&D","Electricals, Switchgears",Design Engineer
45d24a568e5e8d053d5cc1b590825e54,2019-07-07 01:06:07 +0000, Design Engineer, Not Disclosed by Recruiter ,3 - 6 yrs, AutoCAD| Product design| Automation| Generative shape design| Part design| Solid works| Mechanical,Engineering Design,Bengaluru,"Engineering Design , R&D","IT-Software, Software Services",Design Engineer
ddb31af66690c8359c6538d8b710c9b3,2019-07-07 00:06:45 +0000, Design Engineer, Not Disclosed by Recruiter ,0 - 3 yrs, AutoCAD| Project Engineer| Adobe,Engineering Design,Bengaluru,"Engineering Design , R&D","Semiconductors, Electronics",Design Engineer
fdb490fba22e32c4d3c08ab2a53c8589,2019-08-05 19:37:24 +0000, Design Engineer," 3,00,000 - 4,50,000 PA. ",1 - 4 yrs, autodesk inventor| modeler| Solid Works,Engineering Design,Bengaluru,"Engineering Design , R&D","Industrial Products, Heavy Machinery",Design Engineer
a1b890ac432c922467841a82c24cb9c1,2019-08-05 01:23:56 +0000, Design Engineer Mechanical," 2,00,000 - 5,00,000 PA. ",3 - 4 yrs, autocad 2d| container| 3d| bom| autodesk inventor| mechanical engineering| detailing| drafting| fabrication| design engineering,Engineering Design,Hyderabad,"Engineering Design , R&D","Construction, Engineering, Cement, Metals",Design Engineer
4774257ab1b77c03048d83d3abea6ac4,2019-08-05 10:27:22 +0000, Developer, Not Disclosed by Recruiter ,5 - 10 yrs, Application integration| Performance tuning| development| SSRS| Mentor| developing| Biztalk| Sound| Business Executive| Ideas| quality| Supply chain| application| Technical| design| oops| support,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
43d80154d214c0f00c95ac5837ad1cb3,2019-07-05 19:20:00 +0000, Developer, Not Disclosed by Recruiter ,3 - 5 yrs, Banking Software| Test Cases| Solution Architecture| Agile Development| Customer Experience| Unit Testing| Object Oriented Programming| Core Banking| Use Cases| Integration Testing,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
ce7476d0238571d24f5d675d2869152c,2019-08-06 05:49:12 +0000, Development Manager, Not Disclosed by Recruiter ,15 - 18 yrs, assembly language| development| android| HTML| SQL| ruby| Six Sigma| PMP| java| JavaScript| .NET| php| .net| Oracle| Python,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
2e9a80aa11651ef6c67c2087dd706faa,2019-07-05 15:34:49 +0000, Devops Engineer, Not Disclosed by Recruiter ,7 - 12 yrs, and svn| zabbix| github| nagios| maven| data processing| svn| open source| apache| spark| devops| jenkins| big data,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Administrator
45e8cf535b87de769031f84d1219debe,2019-07-04 13:27:06 +0000, Devops Engineer, Not Disclosed by Recruiter ,2 - 7 yrs, aws| devops| microsoft azure| ansible| Cloud Computing| Scripting,Programming & Design,Pune (Koregaon Park) ,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",System Analyst
dcb4041643ecef87d364c36556e1e720,2019-08-04 12:04:08 +0000, Devops Lead, Not Disclosed by Recruiter ,6 - 10 yrs, Bash Scripting| Shell Scripting| Chef| Devops| ansible| Jenkins| Docker| Linux| aws| Puppet,Programming & Design,"Mumbai,Bengaluru",IT Software - Other,"KPO, Research, Analytics",Team Lead/Technical Lead
ed1a915f3f32fa14838dec659eb96a32,2019-08-05 13:45:49 +0000, Dft Engineer, Not Disclosed by Recruiter ,3 - 5 yrs, Architect| C++| JTAG| DFT| Simulation| atpg| Perl| Object oriented programming,HR/ Recruitment / IR,"Hyderabad,Bengaluru,Chennai,Coimbatore,Noida","HR , Recruitment , Administration , IR","Industrial Products, Heavy Machinery",Training Manager
139ef92ad3ffa9b67c2504f52a5b223f,2019-08-05 04:56:18 +0000, Digital Marketing Trainer," 4,25,000 - 9,00,000 PA. ",4 - 8 yrs, AdWords| AdSense| SMM| PPC| Social Media| Marketing Campaigns| Digital Marketing| SEM| Email Marketing| SEO,Teachers,"Hyderabad,Kakinada,Tirupati,Vijayawada,Visakhapatnam,Warangal","Teaching , Education , Training , Counselling","IT-Software, Software Services",Soft Skill Trainer
f13e7f99406a95961835266e00765d6d,2019-08-05 21:18:10 +0000, Director," 9,00,000 - 19,00,000 PA. ",10 - 20 yrs, Bba| PGDM| MCA| Mba,University Level,Ghaziabad,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Dean / Director
1cbe55334c5dd0eda1cd4547cc21b957,2019-07-05 16:57:54 +0000, Dot Net Developer," 2,00,000 - 4,00,000 PA. ",1 - 3 yrs, .net| asp.net| mvc| c#| sql server| api| html| css| jQuery| Angularjs| Node.Js| Bootstrap,Programming & Design,"Pune (Dange Chowk, Thergaon) ","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
105ddc99021095943e683799c68e7a91,2019-07-06 21:06:39 +0000, Dot Net Developer, Not Disclosed by Recruiter ,4 - 9 yrs, .Net| SQL| Ajax| jQuery| WCF| SSRS| JSON| SMS| Data management| Technical documentation,Programming & Design,Delhi,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer
afd82234e546a791c3577fff10056fec,2019-07-04 22:46:54 +0000, Dot Net Developer, Not Disclosed by Recruiter ,0 - 3 yrs, .Net| SQL| Technical support| MVC| SDLC| Visual Basic| Software design| CSS3| Software development life cycle| Programming,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
7a659d5e068d5eca863f7b0690c1bb86,2019-08-06 08:23:24 +0000, Dot Net Developer, Not Disclosed by Recruiter ,1 - 6 yrs, ajax| javascript| jquery| server| net 2 0| customer interaction| sql| web| .net| asp,Programming & Design,"Bengaluru,Bengaluru / Bangalore","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
27ec42086632e53f89f273ddd2e9afcf,2019-08-06 05:35:32 +0000, Dot net Developer, Not Disclosed by Recruiter ,0 - 3 yrs, ajax| xml| net framework 2 0| net asp net| c| web applications| stored procedures| web| vb net| java script| net| applications,Programming & Design,"Delhi,Delhi","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
ca7ea9c56440ae64f0b6c7e0e3001380,2019-08-05 03:19:52 +0000, Dot net Developer, Not Disclosed by Recruiter ,3 - 5 yrs, analytical| documentation| web development| algorithms| development| javascript| sql server| jquery| database| web| flex| design| mysql| net,Programming & Design,"Gurgaon,Gurgaon","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
716085bc2dec8c28f151f3e914480220,2019-08-04 22:25:08 +0000, Dot Net Developer," 7,00,000 - 14,00,000 PA. ",4 - 9 yrs, Angularjs| .Net| dot net,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
12151d6445d60027ffff7597f63aea1d,2019-07-06 08:31:14 +0000, Dot Net Developer," 3,00,000 - 7,50,000 PA. ",1 - 4 yrs, ASP.Net,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
e179c719f8a7db6bbbfea603a1792e09,2019-07-04 16:58:13 +0000, Dot Net Developer, Not Disclosed by Recruiter ,2 - 4 yrs, asp.net mvc| c#| jquery| ms sql server| software development,Programming & Design,Delhi NCR,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
fa7587417fda1e6b6c50f15b0c026959,2019-07-04 03:43:58 +0000, Dot Net Developer," 1,25,000 - 4,75,000 PA. ",1 - 3 yrs, asp.net mvc| c#| sql server| angularjs| .Net| jQuery,Programming & Design,Kolkata (Salt Lake) ,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
4c64bf6ac5d3c2e0ad049b9618902cbe,2019-08-05 07:32:37 +0000, Dot Net Developer, Not Disclosed by Recruiter ,2 - 5 yrs, asp.net| .net| mvc| SQL,Programming & Design,Mumbai,IT Software - System Programming,"Banking, Financial Services, Broking",Software Developer
a05fa387df8dbfec85bd8788b8bdaa82,2019-07-04 16:46:26 +0000, Dot Net Developer, Not Disclosed by Recruiter ,4 - 5 yrs, ASP.Net| HTML| C#| SQL Server| VB.NET| ASP| CSS| XML| .Net| VB,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","Oil and Gas, Energy, Power, Infrastructure",Software Developer
62699bf85fa8c497639efdb97404b062,2019-07-05 10:24:22 +0000, Dot Net Developer, Not Disclosed by Recruiter ,0 - 0 yrs, ASP.Net| MVC| JQuery| CSS| Javascript| HTML| C#.Net| C#| MS SQL Server| .Net,Programming & Design,Hyderabad,IT Software - System Programming,"IT-Software, Software Services",Software Developer
6a5f05281257e76da1ceecf458070a7a,2019-08-06 02:55:13 +0000, Dot Net Developer, Not Disclosed by Recruiter ,3 - 7 yrs, biometrics| c#| software| vb| banking domain| dot net| research| sql| enhancements| vb net| net| supervisor| programming| applications,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
6d1ee091ff873e4dd08cada75dc78efb,2019-07-06 16:53:19 +0000, Dot Net Developer, Not Disclosed by Recruiter ,3 - 8 yrs, biometrics| ms sql 2008| net c net| design| vb net| dot net| banking domain| implement| software| supervisor,Programming & Design,"Mumbai,Mumbai","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
bf76c76efadeaaccc6a1d5e3f17e1b80,2019-07-06 06:48:50 +0000, Dot Net Programmer," 3,00,000 - 3,25,000 PA. ",0 - 1 yrs, ASP.Net| .Net,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15482e57219b1e8367311eb630b9eb21,2019-07-04 17:27:34 +0000, Dotnet Developer, Not Disclosed by Recruiter ,2 - 4 yrs, .Net| dot net| c#| asp.net| sql server| Angularjs,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
d4a0ee4d933e15cdf2427f6a87b44c8c,2019-08-05 12:13:35 +0000, Dotnet Developer, Not Disclosed by Recruiter ,4 - 6 yrs, Automation| jQuery| XML| Javascript| Agile| XSLT| Windows| WCF| microsoft| Ajax,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
f146e8eb4ab400d027757b7a7bf991eb,2019-07-06 23:18:09 +0000, Draughtsman, Not Disclosed by Recruiter ,5 - 10 yrs, AutoCAD| Costing| Draughtsman| Civil| 3D,Architectural Services,Mumbai,"Architecture , Interior Design","Recruitment, Staffing",Draughtsman
50b86e4a070b257c2be4b09c13092149,2019-07-05 21:32:50 +0000, Draughtsman, Not Disclosed by Recruiter ,0 - 2 yrs, AutoCAD| Design| 2D Drafting| Detailing| Interiors| Commercial Projects,Architectural Services,Delhi,"Architecture , Interior Design","Architecture, Interior Design",Draughtsman
a59206adbb037fe5b9c15e12488d36b9,2019-08-04 01:29:07 +0000, Ecommerce Executive," 2,00,000 - 3,00,000 PA. ",0 - 5 yrs, BPO| Customer Support| international bpo| Voice Process| International Voice| International Voice Process,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
42d623a11741de933258119912ec31f2,2019-08-05 20:21:52 +0000, Electrical Designer, Not Disclosed by Recruiter ,2 - 7 yrs, AutoCAD| SP3D| Microstation| Engineering Design| Electricals| Petrochemical| MAR,Engineering Design,Chennai,"Engineering Design , R&D","Strategy, Management Consulting Firms",Design Engineer
5a5d2c6e13eebd9b7afb5a544ea04ec6,2019-08-04 02:41:13 +0000, Email Support Executive," 50,000 - 3,00,000 PA. ",0 - 5 yrs, Blended Process| bpo| Email Support| call center| Email Process| Customer Care Associate| Customer Care Executive| chat| uk| non - voice| email| us| International,Back Office/Web/Transaction Processing,"Delhi NCR,Delhi,Gurgaon","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
3ab1b4a90931872f1c01f0b21c367e00,2019-08-06 05:33:31 +0000, Embedded Firmware Engineer, Not Disclosed by Recruiter ,1 - 2 yrs, Automation| C++| PCB designing| RTOS| rest| development| testing| it| monitoring| SPI| tools| Linux| Analytical| Analog| design| Firmware| Sensors| support| embedded| email| hardware,Programming & Design,Gurgaon,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer
d099ab1217214eaba71014c95f383b0d,2019-08-06 00:26:53 +0000, Employer * Headhunter, Not Disclosed by Recruiter ,1 - 3 yrs, Analytical skills| Retail| Excel| People management skills| Relationship| Banking| E-commerce| MS Office Word| Inventory,Institutional Sales,Chennai,"Sales , Retail , Business Development","Recruitment, Staffing",Sales Executive/Officer
